,lat,lon,timestamp,amenity,name,tags
10047,49.2421323,-122.7551179,2019-11-03T17:31:53.000-08:00,bar,Taylight Tasting Room,"{'addr:housenumber': '1485', 'website': 'https://taylightbrewing.com/', 'shop': 'alcohol', 'phone': '+1-604-474-4253', 'opening_hours': 'Tu-Th 13:00-21:00; Fr, Sa 11:00-22:00; Su 23:00-20:00', 'addr:street': 'Coast Meridian Road', 'addr:unit': '402'}"
10048,49.2529917,-122.7332067,2019-11-03T17:31:53.000-08:00,bar,Northpaw Tasting Room,"{'addr:housenumber': '570', 'website': 'https://www.northpawbrewco.com/', 'shop': 'alcohol', 'phone': '+1-604-475-3660', 'opening_hours': 'Mo-Th 13:00-21:00; Fr, Sa 12:00-22:00; Su 12:00-20:00', 'addr:street': 'Sherling Place', 'addr:unit': '2150', 'email': 'info@northpawbrewco.com'}"
10049,49.251189600000004,-122.732744,2019-11-03T17:31:53.000-08:00,bar,Tinhouse Tasting Lounge,"{'addr:housenumber': '550', 'website': 'http://www.tinhousebrewing.ca/', 'shop': 'alcohol', 'phone': '+1-604-474-3434', 'opening_hours': 'Mo-We, Su 12:00-20:00; Th 12:00-21:00; Fr, Sa 12:00-22:00', 'addr:street': 'Sherling Place', 'addr:unit': '2140', 'email': 'info@tinhousebrewing.ca'}"
10102,49.2874645,-123.1295818,2019-09-02T22:08:29.000-07:00,bar,The Den,"{'opening_hours': 'Mo-Th 16:00-01:00; Fr,Sa 16:00-02:00; Su 16:00-23:00'}"
10205,49.2796906,-123.1130707,2019-10-02T18:42:11.000-07:00,bar,Ventura Room,"{'addr:housenumber': '695', 'website': 'https://www.venturaroom.com', 'addr:street': 'Cambie Street', 'phone': '+1-604-620-5547', 'addr:postcode': 'V6B 2P1'}"
10257,49.2581178,-123.1009494,2019-08-04T06:42:59.000-07:00,bar,Uncle Abe's,"{'addr:housenumber': '3032', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
10267,49.2801961,-123.0974652,2018-10-26T20:31:08.000-07:00,bar,The Emerald,"{'opening_hours': 'Tu-Th 17:00-01:00; Fr-Sa 17:00-02:00', 'addr:housenumber': '555', 'website': 'http://emeraldsupperclub.com', 'addr:street': 'Gore Avenue', 'phone': '+1-778-788-6120'}"
10345,49.2197846,-122.6016034,2019-12-16T03:13:30.000-08:00,bar,Silver Valley,"{'opening_hours': 'Tu, We 14:00-21:00; Th 14:00-22:00; Fr 14:00-23:00; Sa 11:00-23:00; Su 12:00-20:00', 'website': 'https://silvervalleybrewing.com/', 'shop': 'alcohol', 'outdoor_seating': 'no', 'phone': '+1-604-380-1222'}"
10354,49.1185646,-122.6782226,2019-12-16T03:22:00.000-08:00,bar,Camp Beer,"{'addr:housenumber': '19664', 'website': 'https://www.campbeer.ca/', 'shop': 'alcohol', 'addr:street': '64 Avenue', 'addr:unit': '110'}"
10355,49.1051981,-122.6524037,2019-12-16T03:22:00.000-08:00,bar,Farm Country Tasting Room,"{'addr:housenumber': '20555', 'website': 'https://farmcountrybrewing.com/', 'opening_hours': 'Mo-We, Su 12:00-20:00; Th-Sa 12:00-23:00', 'outdoor_seating': 'no', 'addr:street': '56 Avenue', 'addr:unit': '5', 'email': 'beer@farmcountrybrewing.com'}"
10365,49.2207369,-122.5911689,2019-12-16T03:13:30.000-08:00,bar,Maple Meadows Tasting Room,"{'addr:housenumber': '22775', 'website': 'https://mmbrewing.ca/', 'shop': 'alcohol', 'phone': '+1-604-479-0999', 'opening_hours': 'Mo, Tu 15:00-19:00; We 15:00-20:00; Th 15:00-21:00; Fr, Sa 12:00-21:00; Su 12:00-18:00', 'outdoor_seating': 'no', 'addr:street': 'Dewdney Trunk Road'}"
10366,49.2199788,-122.589564,2019-12-16T03:13:30.000-08:00,bar,Ridge Brewing,"{'addr:housenumber': '22826', 'website': 'http://ridgebrewing.com', 'shop': 'alcohol', 'opening_hours': 'Mo-We 14:00-19:00; Th 12:00-20:00; Fr 12:00-22:00; Sa 11:30-22:00; Su 12:00-18:00', 'outdoor_seating': 'no', 'addr:street': 'Dewdney Trunk Road', 'addr:unit': '2'}"
10582,49.2603834,-123.096422,2018-05-17T03:24:25.000-07:00,bar,Biltmore Cabaret,"{'addr:housenumber': '2755', 'website': 'http://www.biltmorecabaret.com', 'phone': '+1-604-676-0541', 'addr:street': 'Prince Edward Street', 'addr:postcode': 'V5T 0A9', 'addr:city': 'Vancouver'}"
10857,49.1061326,-122.656578,2019-11-18T00:17:33.000-08:00,bar,Summit,{}
11002,49.1836115,-123.1354488,2019-09-13T13:57:04.000-07:00,bar,Cashbox Karaoke Express,"{'addr:housenumber': '4160', 'addr:street': 'No. 3 Road', 'addr:unit': '110', 'addr:city': 'Richmond'}"
11124,49.2793791,-123.120222,2019-09-23T15:35:32.000-07:00,bar,Red Card Sports Bar + Eatery,"{'addr:housenumber': '560', 'website': 'https://www.redcardsportsbar.ca', 'opening_hours': 'Mo-Th 11:30-23:00; Fr-Sa 11:30-01:45; Su 09:30-23:00', 'brewery': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Smithe Street', 'addr:postcode': 'V6B 3L9', 'email': 'info@redcardsportsbar.ca', 'addr:city': 'Vancouver'}"
11126,49.2825107,-123.1068062,2017-08-01T22:38:30.000-07:00,bar,Metropole,"{'addr:housenumber': '320', 'addr:street': 'Abbott Street'}"
11183,49.2646995,-123.0994151,2018-07-07T02:09:56.000-07:00,bar,Main Street Tasting Lounge,"{'opening_hours': 'Mo-Th 14:00-23:00; Fr-Su 12:00-23:00', 'website': 'http://mainstreetbeer.ca', 'product': 'beer', 'phone': '+1-604-336-7711', 'operator': 'Main Street Brewing Company'}"
11184,49.3793954,-123.0835597,2013-06-16T23:26:31.000-07:00,bar,,{}
11742,49.2842279,-123.1113795,2016-01-16T05:55:24.000-08:00,bar,Red Room,"{'addr:housenumber': '398', 'addr:street': 'Richards Street'}"
11759,49.2770411,-123.1266332,2019-09-18T23:00:49.000-07:00,bar,Twelve West,"{'addr:housenumber': '1219', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
12184,49.2812751,-123.0551908,2019-02-10T09:27:36.000-08:00,bar,The Brighton,{}
12357,49.2804152,-123.1074119,2019-12-01T04:03:46.000-08:00,bar,Bismarck,"{'addr:housenumber': '526', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}"
12517,49.2592073,-123.1389048,2019-09-13T13:56:49.000-07:00,bar,Caffe Barney,"{'addr:housenumber': '2975', 'addr:street': 'Granville Street', 'addr:postcode': 'V6H 3H6', 'addr:city': 'Vancouver'}"
12719,49.0488518,-122.2892374,2018-02-12T13:44:17.000-08:00,bar,Vicinity Lounge,"{'old_name': 'the spotted owl bar;Air Fare Lounge', 'phone': '+1-604-744-5364', 'level': '0'}"
12834,49.2828092,-123.1092642,2019-09-13T13:56:58.000-07:00,bar,Pub 340,"{'addr:housenumber': '340', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}"
12908,49.2769507,-123.1261599,2019-09-18T23:00:49.000-07:00,bar,Two Parrots,"{'opening_hours': 'Mo-Fr 07:00-02:00; Sa-Su 09:00-02:00', 'addr:housenumber': '1202', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
13067,49.3112298,-123.0780215,2019-12-29T01:02:08.000-08:00,bar,Streetcar Tasting Room,"{'opening_hours': 'We 16:00-21:00; Th 14:00-22:00; Fr, Sa 12:00-23:00; Su 12:00-21:00', 'addr:housenumber': '123A', 'website': 'http://www.streetcarbrewing.ca', 'addr:street': 'East 1st Street'}"
13137,49.2757085,-123.1222873,2019-09-13T13:56:58.000-07:00,bar,The New Oxford,"{'note': 'Part of the Donnelly Group. Connects with Tavern', 'website': 'http://donnellygroup.ca/new-oxford', 'payment:credit_cards': 'yes', 'payment:cash': 'yes', 'addr:postcode': 'V6B 5P6', 'addr:city': 'Vancouver', 'addr:housenumber': '1144', 'phone': '+1-604-609-0901', 'smoking': 'no', 'opening_hours': 'Mo-Th 11:30-01:00; Fr 11:30-02:00; Sa 11:00-02:00; Su 10:00-01:00', 'brewery': 'various', 'addr:street': 'Homer Street', 'payment:debit_cards': 'yes', 'email': 'newoxford@donnellygroup.ca'}"
13141,49.2796198,-123.1013261,2018-10-26T20:30:34.000-07:00,bar,The Keefer,"{'addr:housenumber': '135', 'website': 'http://thekeeferbar.com', 'addr:street': 'Keefer Street', 'phone': '+1-604-688-1961', 'addr:postcode': 'V6A 1X3'}"
13327,49.202401,-123.1442022,2016-04-18T03:11:57.000-07:00,bar,Milltown Bar & Grill,"{'cuisine': 'grill', 'addr:housenumber': '9191. Unit 101', 'addr:street': 'Bentley Street', 'internet_access': 'wlan'}"
13600,49.2852025,-123.1203437,2020-03-11T04:43:09.000-07:00,bar,Grain Tasting Bar,"{'addr:province': 'BC', 'addr:housenumber': '655', 'website': 'https://vancouver.hyatt.com/', 'phone': '+1-604-639-4771', 'smoking': 'no', 'addr:street': 'Burrard Street', 'addr:postcode': 'V6C 2R7', 'addr:city': 'Vancouver'}"
13617,49.0491957,-122.3807688,2019-07-06T18:21:09.000-07:00,bar,Loudmouth Brewing,"{'addr:housenumber': '2582', 'website': 'http://loudmouthbrewingcompany.ca/', 'product': 'beer', 'shop': 'alcohol', 'phone': '+1-604-746-4909', 'opening_hours': 'We 15:00-18:00; Th 16:00-20:00; Fr 16:00-21:00; Sa 12:00-21:00; Su 12:00-20:00', 'craft': 'brewery', 'outdoor_seating': 'no', 'addr:street': 'Mount Lehman Road', 'addr:unit': '140', 'email': 'loudmouthbrewing@gmail.com'}"
13857,49.163033,-122.6667471,2019-07-02T04:46:25.000-07:00,bar,Dead Frog Tasting Room,"{'opening_hours': 'Mo-Th 11:00-22:00; Fr-Sa 11:00-00:00; Su 12:00-20:00', 'website': 'http://deadfrog.ca', 'shop': 'alcohol'}"
13859,49.2098846,-122.8633483,2019-07-06T04:27:20.000-07:00,bar,Central City Beer Store,"{'website': 'https://centralcitybrewing.com/retail-stores/brewery-store/', 'shop': 'alcohol', 'email': 'retail@centralcitybrewing.com'}"
13867,49.2796989,-123.1303992,2019-11-06T04:39:01.000-08:00,bar,Numbers,"{'addr:housenumber': '1042', 'addr:street': 'Davie Street'}"
13929,49.2740458,-123.019672,2018-10-26T20:30:57.000-07:00,bar,Steamworks Tap Room & Cold Beer Sales,"{'website': 'http://steamworks.com/brewery', 'shop': 'alcohol', 'internet_access': 'wlan', 'phone': '+1-604-620-7250', 'opening_hours': 'Su-We 12:00-22:00; Th-Sa 12:00-23:00', 'outdoor_seating': 'no'}"
14109,49.1727356,-123.1351834,2019-09-13T13:57:05.000-07:00,bar,V+Club,"{'addr:housenumber': '8171', 'addr:street': 'Ackroyd Road', 'addr:unit': '140', 'addr:city': 'Richmond'}"
14207,49.2847445,-123.114506,2019-05-15T21:13:39.000-07:00,bar,One Under Vancouver,"{'addr:housenumber': '476', 'addr:street': 'Granville Street'}"
14208,49.2897968,-123.1212582,2019-05-15T21:20:32.000-07:00,bar,TAP shack Eatery,"{'addr:housenumber': '1199', 'addr:street': 'West Cordova Street'}"
14287,49.2639071,-123.1055201,2019-03-15T05:56:03.000-07:00,bar,33 Brewing Experiment,"{'website': 'https://33brewingexp.com/', 'shop': 'alcohol', 'outdoor_seating': 'no', 'phone': '+1-604-812-4281', 'email': 'hi@33brewingexp.com'}"
14288,49.2639071,-123.1053136,2019-03-15T05:56:03.000-07:00,bar,33 Acres Brewing,"{'website': 'http://33acresbrewing.com/', 'shop': 'alcohol', 'phone': '+1-604-620-4589', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 09:00-23:00; Sa-Su 10:00-23:00', 'outdoor_seating': 'no', 'email': 'beer@33acresbrewing.com'}"
14599,49.3095923,-123.07305,2019-12-29T00:26:30.000-08:00,bar,North Point Tasting Room,"{'opening_hours': 'Tu, We 15:00-21:30; Th 14:00-22:00; Fr, Sa 12:00-23:00; Su 12:00-21:30', 'website': 'https://www.northpointbrewing.com/', 'shop': 'alcohol', 'phone': '+1-778-340-4677'}"
14809,49.1926913,-123.1815539,2019-08-24T14:58:58.000-07:00,bar,Plaza Premium Lounge,{}
14922,49.0375904,-122.3349289,2019-11-27T22:30:47.000-08:00,bar,Signature Sports Bistro,{}
15064,49.2804447,-123.0976766,2019-12-01T03:08:36.000-08:00,bar,La Boqueria,"{'addr:housenumber': '291', 'website': 'https://www.boqueria.ca/', 'internet_access': 'wlan', 'phone': '+1-604-423-4300', 'addr:street': 'East Pender Street', 'addr:postcode': 'V6A 1T8', 'email': 'info@boqueria.ca', 'addr:city': 'Vancouver'}"
15436,49.2254886,-122.8859561,2019-09-02T22:08:29.000-07:00,bar,Another Beer Co Tasting Room,"{'addr:housenumber': '30', 'website': 'https://anotherbeerco.com', 'shop': 'alcohol', 'opening_hours': 'We,Th 15:00-22:00; Fr,Sa 12:00-22:00; Su 12:00-20:00', 'addr:street': 'Capilano Way', 'addr:unit': '11'}"
15441,49.1777166,-123.1305411,2019-09-13T13:57:05.000-07:00,bar,Monster L Karaoke,"{'addr:housenumber': '8400', 'smoking': 'no', 'outdoor_seating': 'no', 'addr:street': 'Alexandra Road', 'addr:unit': '130', 'addr:city': 'Richmond'}"
15451,49.2227248,-122.9834098,2019-09-13T13:57:05.000-07:00,bar,Mix-2 Karaoke,"{'addr:housenumber': '6681', 'addr:street': 'MacPherson Avenue', 'addr:city': 'Burnaby'}"
15518,49.2818962,-122.7963804,2018-12-23T21:49:13.000-08:00,bar,Urban Gate Bar and Grill,"{'addr:housenumber': '1158', 'addr:street': 'The High Street'}"
15735,49.2658067,-123.1005698,2020-06-23T20:34:21.000-07:00,bar,Brassneck Tasting Room,"{'opening_hours': 'Mo-Fr 14:00-23:00; Sa-Su 12:00-23:00', 'website': 'http://brassneck.ca/', 'product': 'beer', 'outdoor_seating': 'no'}"
15736,49.2842649,-123.0672525,2019-11-10T06:35:01.000-08:00,bar,Slow Hand Tasting Room,"{'addr:housenumber': '1830', 'website': 'https://www.slowhandbeer.com/', 'shop': 'alcohol', 'opening_hours': 'We-Th 15:00-21:00; Fr 15:00-22:00; Sa 12:00-22:00; Su 12:00-19:00', 'outdoor_seating': 'no', 'addr:street': 'Powell Street', 'addr:city': 'Vancouver'}"
15996,49.3077475,-123.0712446,2019-07-17T21:24:14.000-07:00,bar,House of Funk Tasting Room,"{'opening_hours': 'Mo-We 12:00-20:00; Th 12:00-21:30; Fr-Sa 12:00-23:00; Su 12:00-20:00', 'website': 'https://www.houseoffunkbrewing.com/', 'shop': 'alcohol', 'phone': '+1-604-770-3676'}"
16748,49.2786444,-122.8532554,2019-10-15T04:24:52.000-07:00,bar,The Bakery Tasting Room,"{'opening_hours': 'Mo-Th 13:00-22:00; Fr 12:00-23:00; Sa 11:00-23:00; Su 12:00-21:00', 'shop': 'alcohol', 'outdoor_seating': 'yes', 'phone': '+1-604-492-4905', 'email': 'beer@thebakerybrewing.com'}"
