,lat,lon,timestamp,amenity,name,tags
5014,49.2209708,-122.9884826,2019-09-13T13:57:02.000-07:00,cafe,Ki Tea House Cafe,"{'opening_hours': 'Mo-Su 12:00-22:00', 'addr:housenumber': '105-6888', 'addr:street': 'Royal Oak Avenue', 'addr:city': 'Burnaby'}"
5028,49.2469558,-122.8920874,2019-11-28T08:53:16.000-08:00,cafe,Coffeeholic,"{'addr:housenumber': '6-405', 'addr:street': 'North Road', 'addr:postcode': 'V3K 6V9', 'addr:city': 'Coquitlam'}"
5059,49.170241,-122.5781433,2020-05-05T22:56:36.000-07:00,cafe,Wendel's Bookstore & Cafe,"{'website': 'http://wendelsonline.com/wordpress/', 'diet:gluten_free': 'yes', 'cuisine': 'coffee_shop;sandwich', 'addr:postcode': 'V1M 2S5', 'takeaway': 'yes', 'addr:unit': '103', 'addr:city': 'Fort Langley', 'diet:vegetarian': 'yes', 'diet:lactose_free': 'yes', 'addr:housenumber': '9233', 'phone': '+1-604-513-2238', 'opening_hours': 'Mo-Su 07:30-22:00', 'outdoor_seating': 'yes', 'addr:street': 'Glover Road', 'fax': '+1-604-513-2237'}"
5063,49.1693196,-122.5787749,2010-06-09T01:50:26.000-07:00,cafe,50's Cafe,{}
5071,49.1992381,-122.9792371,2020-01-03T06:33:13.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '7585', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Fr 05:00-22:00; Sa 06:00-22:00; Su 06:00-21:00', 'cuisine': 'coffee_shop', 'addr:street': 'Market Crossing', 'takeaway': 'yes', 'brand': 'Starbucks'}"
5079,49.1240007,-123.1843051,2010-06-06T05:02:23.000-07:00,cafe,Timothy's Frozen Yogurt,{}
5081,49.2850193,-123.1145937,2018-04-04T03:55:14.000-07:00,cafe,Quantum Coffee,"{'opening_hours': 'Mo-Fr 07:00-19:00; Sa-Su 08:00-19:00', 'addr:housenumber': '451', 'addr:street': 'Granville Street', 'internet_access': 'wlan'}"
5095,49.2787028,-123.1302045,2018-10-26T20:30:27.000-07:00,cafe,Maple Leaf Delicatessen Coffe Shop,"{'opening_hours': 'Mo-Fr 08:00-18:00; Sa 09:00-17:00; Su 10:00-17:00', 'addr:housenumber': '1233', 'addr:street': 'Burrard Street', 'phone': '+1-604-689-3411'}"
5120,49.0306475,-122.2927211,2015-09-08T01:23:43.000-07:00,cafe,City Blends Coffee,{'addr:unit': '108'}
5124,49.2916513,-123.1354557,2019-08-29T18:02:26.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '785', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 06:00-22:00; Sa-Su 06:30-22:00', 'cuisine': 'coffee_shop', 'addr:street': 'Denman Street', 'takeaway': 'yes', 'brand': 'Starbucks'}"
5157,49.2640168,-123.1733645,2019-10-29T03:23:55.000-07:00,cafe,Neverland Tea Salon,"{'addr:housenumber': '3066', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
5172,49.2632564,-123.1276427,2012-04-19T23:55:02.000-07:00,cafe,Barista Cafe,{}
5232,49.2317166,-123.0904136,2016-06-11T20:17:44.000-07:00,cafe,L & G Bubble Tea,{}
5236,49.0658455,-122.3268736,2016-06-15T19:00:26.000-07:00,cafe,Pioneer Corner,"{'description': 'Pie & coffee', 'website': 'http://www.pioneercorner.com'}"
5270,49.2817816,-123.1117459,2015-09-21T18:34:00.000-07:00,cafe,Java Cat,"{'opening_hours': 'Mo-Fr 07:00-16:00', 'addr:housenumber': '515', 'addr:street': 'Hamilton Street'}"
5274,49.2777827,-123.1268532,2019-06-26T20:28:54.000-07:00,cafe,Truffles,"{'opening_hours': 'Mo-Fr 07:00-17:00; Sa,Su 09:00-15:00'}"
5276,49.2838195,-123.1118877,2019-12-09T03:30:28.000-08:00,cafe,Waves Coffee,"{'opening_hours': 'Mo-Fr 07:00-24:00, Sa 08:00-24:00, Su 08:00-22:00', 'addr:housenumber': '492', 'addr:street': 'West Hastings Street'}"
5291,49.2846244,-123.1218388,2019-08-16T20:28:53.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '1014', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:30-19:00; Sa,Su 07:00-18:00', 'cuisine': 'coffee_shop', 'addr:street': 'West Georgia Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}"
5299,49.1880051,-122.8492686,2016-11-06T19:46:51.000-08:00,cafe,Blenz Coffee,{}
5407,49.2833178,-123.1191002,2019-03-16T22:39:19.000-07:00,cafe,Cafe Bel,"{'opening_hours': 'Mo-Fr 06:30-17:00; Sa-Su 07:00-17:00', 'wheelchair': 'yes', 'name:en': 'Cafe Bel'}"
5421,49.2262196,-123.0018742,2019-02-08T04:08:18.000-08:00,cafe,Chattime,"{'level': '1', 'description': 'Sells milk tea, smoothies, etc.'}"
5459,49.0365002,-122.2912574,2019-06-17T23:11:39.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'website': 'https://www.starbucks.ca/store-locator/store/1016830/mc-callum-and-no-1-1868-mc-callum-road-abbotsford-bc-v-2-s-6-r-4-ca', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:unit': '110', 'url': 'https://www.starbucks.ca', 'addr:housenumber': '1868', 'phone': '+1-604-621-5429', 'drive_through': 'yes', 'opening_hours': 'Mo-Fr 04:30-22:00; Sa 05:30-22:00; Su 05:30-21:00', 'addr:street': 'McCallum Road', 'brand': 'Starbucks'}"
5508,49.2690014,-123.0445183,2019-09-13T13:57:03.000-07:00,cafe,My Frosty,"{'opening_hours': 'Tu-Su 12:00-00:00', 'addr:housenumber': '220-2800', 'addr:street': 'East 1st Avenue', 'addr:city': 'Vancouver'}"
5511,49.2634545,-123.1407716,2020-02-24T22:48:39.000-08:00,cafe,Trees Organic,"{'addr:housenumber': '1598', 'addr:street': 'West Broadway'}"
5512,49.2636205,-123.1502883,2019-09-13T13:56:59.000-07:00,cafe,Blenz Coffee,"{'addr:housenumber': '2502', 'addr:street': 'Maple Street', 'addr:city': 'Vancouver'}"
5515,49.2641802,-123.1574706,2016-11-16T06:01:26.000-08:00,cafe,Hearts & Vine Cafe,{}
5517,49.2642829,-123.1860874,2019-09-13T13:56:59.000-07:00,cafe,Good Earth Coffeehouse,"{'addr:housenumber': '2505', 'addr:street': 'Alma Street', 'addr:city': 'Vancouver'}"
5519,49.2652176,-123.2507822,2019-05-29T17:24:51.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}"
5520,49.2659738,-123.2500204,2016-11-16T06:01:27.000-08:00,cafe,Loafe,{}
5521,49.2659992,-123.2463424,2019-11-16T20:46:57.000-08:00,cafe,The Boulevard Coffee Roasting Co.,"{'addr:province': 'BC', 'addr:housenumber': '5970', 'website': 'www.theboulevard.ca', 'phone': '+1-604-827-4488', 'addr:street': 'University Boulevard', 'addr:postcode': 'V6T 1Z3', 'addr:city': 'Vancouver'}"
5522,49.2678638,-123.1573505,2019-08-29T18:37:06.000-07:00,cafe,Kokomo,"{'diet:vegetarian': 'yes', 'addr:housenumber': '2028', 'website': 'https://www.heykokomo.ca', 'phone': '+1-604-428-5017', 'opening_hours': 'Mo-Fr 08:00-19:00; Sa-Su 10:00-16:00', 'addr:street': 'Vine Street', 'diet:vegan': 'yes'}"
5527,49.2637652,-123.1573383,2016-11-16T20:34:48.000-08:00,cafe,IGA Bistro,{}
5559,49.2847804,-123.1227707,2018-10-15T17:00:14.000-07:00,cafe,Thierry,"{'opening_hours': 'Mo-Fr 07:00-00:00; Sa-Su 08:00-00:00', 'addr:housenumber': '1059', 'website': 'https://www.thierrychocolates.com/', 'addr:street': 'Alberni Street', 'addr:postcode': 'V6E 1A1'}"
5586,49.3338382,-123.0384328,2019-07-07T22:34:44.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'delivery': 'no', 'brand:wikipedia': 'en:Tim Hortons', 'drive_through': 'yes', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
5613,49.197642,-123.1745765,2019-09-14T05:00:22.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}"
5626,49.1551351,-123.1243923,2019-09-13T13:57:03.000-07:00,cafe,Blenz Coffee,"{'addr:housenumber': '9040', 'addr:street': 'Blundell Road', 'addr:city': 'Richmond'}"
5628,49.1541422,-123.1240463,2019-09-13T13:57:03.000-07:00,cafe,Chatime,"{'addr:housenumber': '450-9100', 'addr:street': 'Blundell Road', 'addr:city': 'Richmond'}"
5629,49.1541583,-123.1242837,2019-09-13T13:57:03.000-07:00,cafe,Kidz Etc.,"{'addr:housenumber': '460-9100', 'addr:street': 'Garden City Road', 'addr:city': 'Richmond'}"
5652,49.2274296,-123.1168286,2019-09-13T13:57:03.000-07:00,cafe,Chatime,"{'brand:wikidata': 'Q16829306', 'brand:en': 'Chatime', 'brand:wikipedia': 'en:Chatime', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '6361', 'name:en': 'Chatime', 'addr:street': 'Cambie Street', 'brand:zh': '日出茶太', 'brand': 'Chatime', 'name:zh': '日出茶太'}"
5666,49.2893869,-123.1388596,2019-08-29T18:02:26.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '1001', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Denman Street', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
5671,49.3100831,-123.0831859,2019-09-13T13:57:03.000-07:00,cafe,Starbucks,"{'addr:housenumber': '145', 'addr:street': 'Chadwick Court', 'addr:city': 'North Vancouver'}"
5672,49.3100709,-123.0829744,2018-12-20T02:44:31.000-08:00,cafe,The Coffee Bun,{}
5680,49.2817211,-123.1165551,2017-12-05T00:15:00.000-08:00,cafe,Nosherie,{'opening_hours': 'Mo-Fr 07:30-18:00'}
5681,49.239521,-123.1286511,2013-07-15T04:41:01.000-07:00,cafe,Truffles Café,{}
5688,49.1056159,-122.7388746,2020-01-10T23:10:45.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '17455', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': '56 Avenue', 'takeaway': 'yes', 'brand': 'Starbucks'}"
5692,49.1044584,-122.7252382,2019-09-23T20:11:19.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '17967', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': '56 Avenue', 'takeaway': 'yes', 'brand': 'Starbucks'}"
5707,49.1038253,-122.726644,2019-09-23T20:11:19.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '17878', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'addr:street': '56 Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
5754,49.2550997,-123.1153648,2019-09-02T22:08:25.000-07:00,cafe,JJ Bean,"{'addr:housenumber': '3399', 'website': 'http://jjbeancoffee.com/locations/', 'internet_access': 'yes', 'opening_hours': 'Mo-Su 06:00-21:00', 'cuisine': 'coffee_shop', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}"
5762,49.1921059,-122.8240975,2017-06-02T15:21:38.000-07:00,cafe,Four Seasons,{'cuisine': 'bubble_tea'}
5765,49.1916724,-122.8236591,2017-06-02T15:21:39.000-07:00,cafe,Jazen Tea,{}
5767,49.1919983,-122.8241091,2017-11-21T16:13:21.000-08:00,cafe,Tasty Sandwiches & Desserts,"{'cuisine': 'sandwich', 'indoor': 'yes', 'level': '0'}"
5806,49.2818025,-123.1074624,2019-09-13T13:56:58.000-07:00,cafe,Vegan Cave,"{'addr:housenumber': '415', 'website': 'http://vegancave.ca', 'diet:gluten_free': 'yes', 'cuisine': 'pizza', 'outdoor_seating': 'no', 'addr:street': 'Abbott Street', 'diet:vegan': 'only', 'operator': 'Caveman Cafe Inc.', 'addr:city': 'Vancouver'}"
5807,49.2819026,-123.1075035,2015-10-16T01:28:16.000-07:00,cafe,Nectar,"{'addr:housenumber': '102', 'addr:street': 'West Hastings Street'}"
5809,49.2818951,-123.1074453,2017-07-03T19:46:52.000-07:00,cafe,Prado,"{'opening_hours': 'Mo-Fr 07:00-20:00; Sa 08:00-20:00; Su 08:00-19:00', 'addr:housenumber': '100', 'addr:street': 'West Hastings Street'}"
5824,49.2862256,-123.1161579,2015-10-17T00:34:23.000-07:00,cafe,Edel Express,{}
5826,49.2835903,-123.111511,2018-06-25T03:15:47.000-07:00,cafe,Bonchaz,"{'addr:housenumber': '426', 'addr:street': 'West Hastings Street', 'addr:city': 'Vancouver'}"
5829,49.2856543,-123.1147275,2018-05-31T14:38:05.000-07:00,cafe,Caffè Artigiano,"{'opening_hours': 'Mo-Fr 06:00-17:30; Sa,Su,PH 07:00-17:00'}"
5830,49.2845132,-123.114372,2020-02-03T00:19:29.000-08:00,cafe,CoCo Fresh Tea & Juice,"{'cuisine': 'bubble_tea', 'addr:housenumber': '655', 'addr:street': 'West Pender Street', 'addr:city': 'Vancouver'}"
5835,49.2825674,-123.1113699,2019-09-23T15:35:32.000-07:00,cafe,Social Crust,"{'opening_hours': 'Mo-Fr 08:00-14:00', 'addr:housenumber': '335', 'addr:street': 'West Pender Street', 'phone': '+1-604-684-3352'}"
5848,49.2835821,-123.1129034,2019-09-13T13:56:58.000-07:00,cafe,Moii Cafe,"{'opening_hours': 'Mo-Fr 12:00-18:00', 'addr:housenumber': '505', 'addr:street': 'West Pender Street', 'addr:city': 'Vancouver'}"
5862,49.0450086,-122.348571,2018-06-20T15:11:30.000-07:00,cafe,Francisco'S Café & Catering,"{'entrance': 'yes', 'phone': '+1-604-864-8221', 'addr:unit': '5'}"
5868,49.0543391,-122.3584222,2019-09-02T22:08:26.000-07:00,cafe,SippChai Cafe,"{'website': 'https://sippchai.com', 'phone': '+1-604-758-1211', 'level': '0', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa 08:00-20:00; Su 08:00-18:00', 'description': 'Your Hot Tea Café', 'addr:unit': '11', 'url': 'https://m.facebook.com/SippChai'}"
5921,49.2693966,-123.1029581,2020-02-16T02:50:52.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}"
5927,49.2619429,-123.103196,2019-09-13T13:57:00.000-07:00,cafe,The Federal Store,"{'addr:housenumber': '2601', 'internet_access': 'wlan', 'phone': '+1-778-379-2605', 'smoking': 'no', 'opening_hours': '08:00-18:00', 'cuisine': 'bakery', 'outdoor_seating': 'no', 'addr:street': 'Quebec Street', 'addr:postcode': 'V5T 3A6', 'addr:city': 'Vancouver'}"
5934,49.2199073,-122.9285179,2018-03-15T20:39:09.000-07:00,cafe,Pie Hole & Coffee,{}
5990,49.2796325,-123.1078508,2019-08-29T17:37:11.000-07:00,cafe,Blenz,"{'wheelchair': 'yes', 'addr:housenumber': '603', 'internet_access': 'wlan', 'cuisine': 'coffee_shop', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}"
6005,49.1242112,-123.182955,2019-04-27T23:41:48.000-07:00,cafe,Waves Coffee House,{'cuisine': 'coffee_shop'}
6008,49.2846897,-123.0652949,2019-04-28T06:48:33.000-07:00,cafe,JJ Bean,{}
6025,49.3254284,-123.1367676,2019-10-29T17:29:30.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'wheelchair': 'yes', 'level': '0', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'indoor': 'yes', 'takeaway': 'yes', 'brand': 'Starbucks', 'layer': '0'}"
6057,49.2777456,-123.0980833,2018-02-09T04:59:28.000-08:00,cafe,Harvest Community Foods,"{'addr:housenumber': '243', 'website': 'http://www.harvestunion.ca', 'addr:street': 'Union Street', 'phone': '+1-604-682-8851'}"
6059,49.2714358,-123.1068353,2019-05-22T04:33:37.000-07:00,cafe,Terra Breads,"{'addr:housenumber': '1605', 'website': 'http://www.terrabreads.com', 'internet_access': 'wlan', 'phone': '+1-604-877-1183', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Su 07:00-19:00', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Manitoba Street'}"
6075,49.2817332,-123.0638566,2018-09-10T04:11:06.000-07:00,cafe,Pallet Coffee Roasters,"{'opening_hours': 'Mo-Fr 07:30-15:00; Sa-Su 09:00-16:00', 'addr:housenumber': '323', 'addr:street': 'Semlin Drive'}"
6076,49.281298,-123.0574622,2018-09-10T04:19:07.000-07:00,cafe,platform 7 Coffee,"{'opening_hours': 'Mo-Su 09:00-19:00', 'name:fr': 'Platform 7 Coffee', 'addr:housenumber': '2331', 'addr:street': 'East Hastings Street'}"
6087,49.2850466,-123.0954451,2019-03-22T02:55:40.000-07:00,cafe,Railtown Café,"{'addr:housenumber': '397', 'website': 'https://railtowncafe.ca/', 'phone': '+1-604-428-0800', 'smoking': 'no', 'opening_hours': 'Mo-Fr 07:30-18:00; Sa 11:00-16:00', 'addr:street': 'Railway Street', 'addr:postcode': 'V6A 1A4', 'addr:city': 'Vancouver'}"
6090,49.2828397,-123.089684,2019-09-02T22:08:26.000-07:00,cafe,Ed’s Daily,"{'addr:housenumber': '686', 'opening_hours': 'Mo-Su 08:00-04:00', 'cuisine': 'coffee_shop', 'addr:street': 'Powell Street', 'addr:postcode': 'V6A 3G1', 'addr:city': 'Vancouver'}"
6094,49.2860889,-123.1163367,2019-07-14T20:19:12.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '490', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Hornby Street', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
6117,49.2768852,-123.0754328,2015-10-04T02:59:32.000-07:00,cafe,Take Five,{'addr:street': 'Venables Street'}
6155,49.2832205,-123.1155257,2019-09-18T23:00:49.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '607', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'addr:street': 'Dunsmuir Street', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}"
6156,49.2829884,-123.1156531,2019-12-13T06:50:18.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:00-20:00; Sa 07:00-18:30; Su 07:00-17:30', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
6244,49.111784,-122.6767069,2019-06-07T13:28:04.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '19712', 'internet_access': 'no', 'brand:wikipedia': 'en:Tim Hortons', 'drive_through': 'yes', 'cuisine': 'coffee_shop', 'addr:street': 'Fraser Highway', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
6249,49.2697898,-123.2587258,2018-09-15T19:15:45.000-07:00,cafe,Cafe MOA,{'opening_hours': '10:00-16:30'}
6295,49.2637188,-123.1087031,2018-01-23T14:50:40.000-08:00,cafe,Milano Cafe,{}
6311,49.2207628,-122.5948477,2019-12-24T04:33:53.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
6346,49.2656312,-123.1150585,2017-09-23T23:57:05.000-07:00,cafe,Porto Café,{}
6367,49.1937586,-123.1228348,2017-09-24T13:40:03.000-07:00,cafe,Boson Coffee,{}
6373,49.2485436,-123.1266354,2020-01-10T00:14:59.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'takeaway': 'yes', 'brand': 'Starbucks'}"
6426,49.2795168,-122.828018,2019-08-15T01:45:44.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '176', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Brew Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Port Moody'}"
6434,49.2681226,-123.1656481,2018-02-09T15:16:21.000-08:00,cafe,The Only Cafe,"{'addr:housenumber': '2678', 'website': 'http://www.only-cafe.com', 'internet_access': 'yes', 'phone': '+1-778-379-3299', 'smoking': 'no', 'opening_hours': '08:00-20:00', 'cuisine': 'coffee_shop', 'addr:street': 'West 4th Avenue'}"
6436,49.2792208,-122.828577,2019-08-15T01:07:45.000-07:00,cafe,JJ Bean,"{'internet_access': 'wlan', 'cuisine': 'coffee_shop'}"
6452,49.2814941,-123.0984116,2016-11-09T09:08:13.000-08:00,cafe,Ovaltine Cafe,"{'addr:housenumber': '251', 'addr:street': 'East Hastings Street'}"
6463,49.3278312,-123.0724238,2017-12-16T09:38:01.000-08:00,cafe,Bubble Tea House,{}
6488,49.2865106,-123.1258963,2019-08-16T20:28:49.000-07:00,cafe,JJ Bean,"{'opening_hours': 'Mo-Fr 06:00-19:00; Sa,Su 07:00-19:00', 'cuisine': 'coffee_shop', 'addr:housenumber': '1188', 'addr:street': 'Alberni Street'}"
6493,49.285665,-123.1272801,2019-10-27T17:08:25.000-07:00,cafe,Breka Bakery & Café,"{'wheelchair': 'yes', 'addr:housenumber': '818', 'website': 'http://www.breka.ca', 'phone': '+1-604-620-8200', 'smoking': 'no', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Bute Street', 'addr:city': 'Vancouver'}"
6495,49.2868188,-123.1285213,2018-08-20T20:35:58.000-07:00,cafe,Cafe Rico,"{'opening_hours': 'Mo-Th 07:00-01:00; Fr,Sa 07:00-02:00; Su 08:00-01:00'}"
6497,49.2870412,-123.1283167,2019-08-29T17:59:17.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '1299', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
6548,49.0579402,-122.8018068,2019-06-28T17:54:19.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
6565,49.282101,-123.1045134,2019-07-17T18:32:17.000-07:00,cafe,East Van Roasters,"{'addr:housenumber': '319', 'website': 'http://eastvanroasters.com', 'name:de': 'East Van Roasters - Artisan Chocolate Coffee', 'phone': '+1-604-629-7562', 'opening_hours': 'Tu-Sa 10:00-17:00', 'name:fr': 'East Van Roasters - Artisan Chocolate Coffee', 'cuisine': 'cake;coffee_shop', 'name:en': 'East Van Roasters - Artisan Chocolate Coffee', 'addr:postcode': 'V6B 2J4'}"
6578,49.2512791,-123.0006723,2016-04-13T16:20:51.000-07:00,cafe,The Rix,"{'cuisine': 'starbucks,_sandwiches,_baked_goods'}"
6579,49.2496554,-123.0013413,2016-04-13T16:21:41.000-07:00,cafe,,{}
6586,49.2885656,-123.1177149,2019-08-29T17:32:53.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '1067', 'website': 'starbucks.ca', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'West Cordova Street', 'takeaway': 'yes', 'brand': 'Starbucks'}"
6595,49.2810287,-123.118654,2019-08-29T17:51:24.000-07:00,cafe,Blenz Coffee,"{'addr:housenumber': '767', 'website': 'https://blenz.com/', 'payment:bitcoin': 'no', 'internet_access': 'wlan', 'phone': '+1-604-633-0144', 'internet_access:fee': 'no', 'yelp': 'http://www.yelp.com/biz/blenz-coffee-vancouver-9', 'addr:street': 'Seymour Street', 'addr:postcode': 'V6B 5J3', 'addr:city': 'Vancouver'}"
6604,49.0314788,-122.8008488,2017-06-10T12:32:51.000-07:00,cafe,Leaf Tea Lounge,{'website': 'https://www.leafteas.ca'}
6618,49.238699,-123.0509163,2019-09-13T13:57:02.000-07:00,cafe,Xing Fu Tang,"{'addr:housenumber': '2675', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
6651,49.2593387,-123.0445903,2019-09-13T13:57:03.000-07:00,cafe,Tim Hortons,"{'addr:housenumber': '2889', 'internet_access': 'wlan', 'addr:street': 'East 12th Avenue', 'addr:postcode': 'V5M 4T5', 'addr:unit': '107', 'addr:city': 'Vancouver'}"
6658,49.2684823,-123.1867573,2019-07-06T06:07:19.000-07:00,cafe,Breka Bakery & Café,"{'addr:housenumber': '3750', 'website': 'http://www.breka.ca', 'phone': '+1-604-620-3750', 'opening_hours': '24/7', 'cuisine': 'bakery;coffee_shop;sandwiches;dessert', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}"
6665,49.2682531,-123.1677783,2019-09-13T13:57:03.000-07:00,cafe,Nusa Coffee,"{'addr:housenumber': '2766', 'addr:street': 'West 4th Avenue', 'addr:city': 'Vancouver'}"
6675,49.2464996,-123.1854116,2019-09-13T13:57:03.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '4467', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Dunbar Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}"
6683,49.2700562,-123.1030385,2019-06-22T03:57:01.000-07:00,cafe,Amato Gelato & Cafè,{}
6689,49.187643,-123.1303973,2019-10-09T05:49:19.000-07:00,cafe,YiFang Taiwan Fruit Tea,"{'cuisine': 'bubble_tea', 'addr:housenumber': '8328', 'addr:street': 'Capstan Way', 'addr:unit': '1131', 'addr:city': 'Richmond'}"
6719,49.2796237,-122.9210213,2020-02-14T18:42:42.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}"
