lat,lon,timestamp,amenity,name,tags,wiki,entry_num,catagorities
49.1191003,-122.7315965,2019-10-29T03:23:55.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'drive_through': 'no', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Surrey'}",True,Q244457,food
49.2821778,-123.107352,2019-08-29T17:32:53.000-07:00,bank,TD Canada Trust,"{'brand:wikidata': 'Q1080670', 'wheelchair': 'yes', 'addr:housenumber': '109', 'brand:wikipedia': 'en:TD Canada Trust', 'opening_hours': 'Mo-We 08:00-18:00; Th-Fr 08:00-20:00; Sa 08:00-16:00', 'addr:street': 'West Hastings Street', 'brand': 'TD Canada Trust'}",True,Q1080670,service
49.2693966,-123.1029581,2020-02-16T02:50:52.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",True,Q37158,food
49.2787379,-123.1338109,2019-07-29T06:13:31.000-07:00,car_sharing,Zipcar,"{'brand:wikidata': 'Q1069924', 'brand': 'Zipcar', 'brand:wikipedia': 'en:Zipcar'}",True,Q1069924,other
49.1996433,-122.8114213,2019-05-28T06:37:41.000-07:00,fast_food,Panago,"{'brand:wikidata': 'Q17111672', 'brand:wikipedia': 'en:Panago', 'drive_through': 'no', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago'}",True,Q17111672,food
49.1990984,-122.8491219,2020-01-09T06:25:47.000-08:00,pharmacy,Shoppers Drug Mart,"{'brand:wikidata': 'Q1820137', 'website': 'https://stores.shoppersdrugmart.ca/', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'healthcare': 'pharmacy', 'addr:city': 'Surrey', 'addr:housenumber': '10835', 'phone': '+1-604-495-9949', 'drive_through': 'no', 'opening_hours': 'Su-Sa 07:00-22:00', 'dispensing': 'yes', 'addr:street': 'City Parkway', 'brand': 'Shoppers Drug Mart', 'email': 'asdm2144@shoppersdrugmart.ca'}",True,Q1820137,medical
49.2822589,-123.1079679,2019-08-29T17:32:53.000-07:00,pharmacy,London Drugs,"{'brand:wikidata': 'Q3258955', 'wheelchair': 'yes', 'website': 'https://www.londondrugs.com', 'brand:wikipedia': 'en:London Drugs', 'addr:postcode': 'V6B 0G0', 'addr:unit': '150', 'healthcare': 'pharmacy', 'addr:housenumber': '351', 'phone': '+1-604-448-4878', 'opening_hours': 'Mo-Sa 09:00-22:00; Su 10:00-20:00', 'addr:street': 'Abbott Street', 'brand': 'London Drugs'}",True,Q3258955,medical
49.3256722,-123.1363294,2019-04-29T02:08:28.000-07:00,bank,Scotiabank,"{'brand:wikidata': 'Q451476', 'wheelchair': 'yes', 'level': '0', 'brand:wikipedia': 'en:Scotiabank', 'indoor': 'yes', 'atm': 'yes', 'brand': 'Scotiabank', 'layer': '0'}",True,Q451476,service
49.3254284,-123.1367676,2019-10-29T17:29:30.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'wheelchair': 'yes', 'level': '0', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'indoor': 'yes', 'takeaway': 'yes', 'brand': 'Starbucks', 'layer': '0'}",True,Q37158,food
49.3253576,-123.1381996,2019-04-29T02:08:26.000-07:00,cinema,Cineplex Cinemas & VIP,"{'brand:wikidata': 'Q2972807', 'wheelchair': 'yes', 'alt_name': 'Cineplex VIP cinemas', 'website': 'https://www.cineplex.com', 'level': '2', 'brand:wikipedia': 'en:Cineplex Entertainment', 'indoor': 'yes', 'brand': 'Cineplex', 'layer': '2'}",True,Q2972807,entertament
49.3255538,-123.1356264,2019-10-29T17:29:30.000-07:00,bank,BMO,"{'brand:wikidata': 'Q806693', 'official_name': 'Bank of Montreal', 'wheelchair': 'yes', 'level': '0', 'brand:wikipedia': 'en:Bank of Montreal', 'indoor': 'yes', 'atm': 'yes', 'brand': 'BMO', 'layer': '0'}",True,Q806693,service
49.2540585,-123.2365223,2019-04-29T21:29:21.000-07:00,pharmacy,Shoppers Drug Mart,"{'brand:wikidata': 'Q1820137', 'dispensing': 'yes', 'brand': 'Shoppers Drug Mart', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'healthcare': 'pharmacy'}",True,Q1820137,medical
49.1500989,-122.8907507,2019-06-24T21:43:20.000-07:00,bank,TD Canada Trust,"{'brand:wikidata': 'Q1080670', 'atm': 'yes', 'brand': 'TD Canada Trust', 'brand:wikipedia': 'en:TD Canada Trust', 'drive_through': 'yes'}",True,Q1080670,service
49.1763937,-122.8887016,2019-06-24T21:43:20.000-07:00,fast_food,Domino's Pizza,"{'brand:wikidata': 'Q839466', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': ""Domino's Pizza"", 'brand:wikipedia': ""en:Domino's Pizza""}",True,Q839466,food
49.1763072,-122.8886974,2019-06-24T21:43:20.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",True,Q244457,food
49.1685645,-122.8009642,2020-06-20T09:22:50.000-07:00,fast_food,Dairy Queen,"{'brand:wikidata': 'Q1141226', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'brand': 'Dairy Queen', 'brand:wikipedia': 'en:Dairy Queen'}",True,Q1141226,food
49.2860889,-123.1163367,2019-07-14T20:19:12.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '490', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Hornby Street', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",True,Q175106,food
49.2832205,-123.1155257,2019-09-18T23:00:49.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '607', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'addr:street': 'Dunsmuir Street', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",True,Q175106,food
49.2829884,-123.1156531,2019-12-13T06:50:18.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:00-20:00; Sa 07:00-18:30; Su 07:00-17:30', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.2766649,-123.1272005,2019-09-18T23:00:49.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1255', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'addr:street': 'Granville Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",True,Q244457,food
49.2823756,-123.1084859,2019-08-29T17:57:11.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '139', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-23:00; Sa 08:00-23:00; Su 09:00-23:00', 'cuisine': 'sandwich', 'addr:street': 'West Hastings Street', 'takeaway': 'yes', 'brand': 'Subway'}",True,Q244457,food
49.111784,-122.6767069,2019-06-07T13:28:04.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '19712', 'internet_access': 'no', 'brand:wikipedia': 'en:Tim Hortons', 'drive_through': 'yes', 'cuisine': 'coffee_shop', 'addr:street': 'Fraser Highway', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",True,Q175106,food
49.2624016,-123.1274238,2019-07-29T06:13:08.000-07:00,car_sharing,Zipcar,"{'brand:wikidata': 'Q1069924', 'brand': 'Zipcar', 'brand:wikipedia': 'en:Zipcar'}",True,Q1069924,other
49.2818193,-123.1155123,2019-07-29T06:36:38.000-07:00,car_sharing,Zipcar,"{'brand:wikidata': 'Q1069924', 'brand': 'Zipcar', 'brand:wikipedia': 'en:Zipcar', 'capacity': '3'}",True,Q1069924,other
49.2207628,-122.5948477,2019-12-24T04:33:53.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.1939172,-123.1237223,2019-05-29T17:34:17.000-07:00,car_rental,Enterprise,"{'brand:wikidata': 'Q17085454', 'brand': 'Enterprise', 'brand:wikipedia': 'en:Enterprise Rent-A-Car'}",True,Q17085454,tour
49.2485436,-123.1266354,2020-01-10T00:14:59.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.27789,-122.7952302,2020-01-17T07:58:29.000-08:00,fast_food,KFC,"{'brand:wikidata': 'Q524757', 'alt_name': 'Kentucky Fried Chicken', 'brand:wikipedia': 'en:KFC', 'cuisine': 'chicken', 'takeaway': 'yes', 'brand': 'KFC'}",True,Q524757,food
49.2795168,-122.828018,2019-08-15T01:45:44.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '176', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Brew Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Port Moody'}",True,Q37158,food
49.2790389,-122.8285085,2019-08-10T00:55:12.000-07:00,fast_food,Panago,"{'brand:wikidata': 'Q17111672', 'addr:housenumber': '400', 'brand:wikipedia': 'en:Panago', 'cuisine': 'pizza', 'name:en': 'Panago', 'addr:street': 'Capilano Road', 'takeaway': 'yes', 'brand': 'Panago', 'addr:unit': '8'}",True,Q17111672,food
49.2792178,-122.8288779,2019-08-15T01:07:45.000-07:00,fast_food,Booster Juice,"{'brand:wikidata': 'Q4943796', 'addr:housenumber': '400', 'brand:wikipedia': 'en:Booster Juice', 'cuisine': 'juice', 'addr:street': 'Capilano Road', 'takeaway': 'yes', 'brand': 'Booster Juice', 'addr:unit': '5'}",True,Q4943796,food
49.2900633,-123.1378636,2019-08-29T18:02:26.000-07:00,bank,RBC,"{'brand:wikidata': 'Q735261', 'official_name': 'Royal Bank of Canada', 'addr:housenumber': '945', 'brand:wikipedia': 'en:Royal Bank of Canada', 'opening_hours': 'Mo-Th 08:00-19:00; Fr 08:00-18:00; Sa 09:00-16:00', 'addr:street': 'Denman Street', 'brand': 'RBC'}",True,Q735261,service
49.326995,-123.0724441,2019-05-30T05:30:34.000-07:00,fast_food,Panago,"{'brand:wikidata': 'Q17111672', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'brand:wikipedia': 'en:Panago'}",True,Q17111672,food
49.0364841,-123.0699259,2020-01-10T03:06:06.000-08:00,social_centre,Royal Canadian Legion Hall,"{'brand:wikidata': 'Q3270231', 'official_name': 'Royal Canadian Legion - Branch 289 (Tsawwassen)', 'note': 'Position approximate', 'addr:housenumber': '1835', 'phone': '+1-604-943-0232', 'brand:wikipedia': 'en:Royal Canadian Legion', 'short_name': 'RCL', 'addr:street': '56th Street', 'brand': 'Royal Canadian Legion', 'addr:unit': '22'}",True,Q3270231,service
49.2859975,-123.1273582,2020-03-07T06:05:41.000-08:00,post_office,Downtown Vancouver,"{'brand:wikidata': 'Q1032001', 'addr:housenumber': '1202', 'brand:wikipedia': 'en:Canada Post', 'opening_hours': 'Mo-Fr 09:30-21:00; Sa-Su 10:00-18:00', 'addr:street': 'Robson Street', 'addr:postcode': 'V6E 1B0', 'brand': 'Canada Post', 'operator': 'Canada Post'}",True,Q1032001,service
49.2870412,-123.1283167,2019-08-29T17:59:17.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '1299', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",True,Q175106,food
49.0579402,-122.8018068,2019-06-28T17:54:19.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.2885656,-123.1177149,2019-08-29T17:32:53.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '1067', 'website': 'starbucks.ca', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'West Cordova Street', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.1330307,-123.0961104,2019-08-24T15:12:34.000-07:00,bank,Coast Capital Savings,"{'brand:wikidata': 'Q5138088', 'official_name': 'Coast Capital Savings Federal Credit Union', 'brand:wikipedia': 'en:Coast Capital Savings', 'drive_through': 'yes', 'brand': 'Coast Capital Savings', 'addr:unit': '1070'}",True,Q5138088,service
49.1167896,-122.6795827,2019-09-13T13:57:02.000-07:00,fast_food,Little Caesars,"{'brand:wikidata': 'Q1393809', 'addr:housenumber': '19665', 'brand:wikipedia': 'en:Little Caesars', 'cuisine': 'pizza', 'addr:street': 'Willowbrook Drive', 'takeaway': 'yes', 'brand': 'Little Caesars', 'addr:city': 'Langley'}",True,Q1393809,food
49.1154625,-122.6795039,2019-08-12T21:54:29.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'drive_through': 'no', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",True,Q244457,food
49.0378741,-122.2936585,2020-02-22T20:51:37.000-08:00,post_office,McCallum Road,"{'brand:wikidata': 'Q1032001', 'website': 'https://www.canadapost.ca/cpotools/apps/fpo/personal/findPostOfficeDetail?outletId=g4e5159ea4a962c6f_0000100475', 'level': '0', 'brand:wikipedia': 'en:Canada Post', 'opening_hours': 'Mo-Fr 09:00-19:00; Sa 09:00-18:00; Su 12:00-17:00', 'addr:postcode': 'V2S 5G0', 'brand': 'Canada Post', 'addr:unit': '100', 'operator': 'Canada Post'}",True,Q1032001,service
49.2464996,-123.1854116,2019-09-13T13:57:03.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '4467', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Dunbar Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",True,Q37158,food
49.2796237,-122.9210213,2020-02-14T18:42:42.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.2799293,-122.9212052,2019-10-22T06:08:58.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",True,Q175106,food
49.2469453,-122.7499988,2020-02-22T02:15:31.000-08:00,fast_food,Wendy's,"{'brand:wikidata': 'Q550258', 'addr:housenumber': '1320', 'brand:wikipedia': ""en:Wendy's"", 'drive_through': 'yes', 'opening_hours': 'Su-We 10:00-00:00; Th-Sa 10:00-01:00', 'cuisine': 'burger', 'addr:street': 'Kingsway Avenue', 'takeaway': 'yes', 'brand': ""Wendy's""}",True,Q550258,food
49.0573524,-122.4625767,2020-01-15T21:07:58.000-08:00,bank,RBC,"{'brand:wikidata': 'Q735261', 'official_name': 'Royal Bank of Canada', 'brand': 'RBC', 'brand:wikipedia': 'en:Royal Bank of Canada'}",True,Q735261,service
49.0601698,-122.4932153,2020-01-15T21:07:58.000-08:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'brand:wikipedia': 'en:Tim Hortons', 'drive_through': 'yes', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",True,Q175106,food
49.2785018,-123.1156293,2019-09-18T23:00:49.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '260', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Robson Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",True,Q244457,food
49.1989622,-122.7772807,2019-09-13T13:57:03.000-07:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'website': 'https://locations.timhortons.com/ca/bc/surrey/16033-108th-ave.html', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:postcode': 'V4N 1P2', 'takeaway': 'yes', 'addr:unit': '101', 'addr:city': 'Surrey', 'addr:housenumber': '16033', 'smoking': 'no', 'opening_hours': 'Mo-Su 07:00-23:00', 'addr:street': '108 Avenue', 'brand': 'Tim Hortons'}",True,Q175106,food
49.1671516,-122.799312,2020-06-20T09:22:50.000-07:00,bank,Coast Capital Savings,"{'brand:wikidata': 'Q5138088', 'official_name': 'Coast Capital Savings Federal Credit Union', 'website': 'https://www.coastcapitalsavings.com/ContactDirectory/FindBranchATM/?show=branchDetail&branch_id=br12_fleetwood', 'brand:wikipedia': 'en:Coast Capital Savings', 'addr:postcode': 'V3R 4E7', 'addr:unit': '102', 'operator': 'Coast Capital Savings', 'addr:city': 'Surrey', 'addr:housenumber': '9014', 'opening_hours': 'Mo-Sa 09:30-19:00', 'addr:street': '152 Street', 'atm': 'yes', 'brand': 'Coast Capital Savings'}",True,Q5138088,service
49.1673671,-122.8007973,2019-09-27T12:21:55.000-07:00,fast_food,KFC,"{'brand:wikidata': 'Q524757', 'addr:housenumber': '9056', 'alt_name': 'Kentucky Fried Chicken', 'brand:wikipedia': 'en:KFC', 'cuisine': 'chicken', 'addr:street': '152 Street', 'addr:postcode': 'V3R 4E7', 'takeaway': 'yes', 'brand': 'KFC', 'addr:city': 'Surrey'}",True,Q524757,food
49.3131411,-123.0768211,2019-09-11T22:30:01.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '107', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",True,Q244457,food
49.2123997,-122.9213919,2019-07-02T01:10:30.000-07:00,bank,RBC,"{'brand:wikidata': 'Q735261', 'official_name': 'Royal Bank of Canada', 'brand': 'RBC', 'brand:wikipedia': 'en:Royal Bank of Canada'}",True,Q735261,service
49.2329446,-123.0653099,2019-11-09T05:01:37.000-08:00,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:province': 'BC', 'addr:housenumber': '5698', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Victoria Drive', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",True,Q175106,food
49.2686089,-123.1584322,2019-10-14T07:53:51.000-07:00,atm,,"{'brand:wikidata': 'Q806693', 'official_name': 'Bank of Montreal', 'brand:wikipedia': 'en:Bank of Montreal', 'drive_through': 'no', 'indoor': 'yes', 'brand': 'BMO', 'operator': 'BMO'}",True,Q806693,tour
49.279529,-122.969524,2020-03-14T06:51:19.000-07:00,post_office,Kensington Square,"{'brand:wikidata': 'Q1032001', 'brand:wikipedia': 'en:Canada Post', 'opening_hours': 'Mo-Fr 09:00-21:00; Sa 10:00-18:00; Su 12:00-17:00', 'addr:postcode': 'V5B 1S0', 'brand': 'Canada Post', 'operator': 'Canada Post'}",True,Q1032001,service
49.0412463,-122.2207816,2019-09-02T22:08:26.000-07:00,fast_food,Booster Juice,"{'brand:wikidata': 'Q4943796', 'phone': '+1-604-859-8068', 'brand:wikipedia': 'en:Booster Juice', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa 08:00-22:00; Su,PH 09:00-21:00', 'cuisine': 'juice', 'takeaway': 'yes', 'brand': 'Booster Juice', 'addr:unit': '101', 'drink': 'juice;smoothie'}",True,Q4943796,food
49.0406919,-122.2201781,2019-06-17T23:13:28.000-07:00,fast_food,Taco Del Mar,"{'brand:wikidata': 'Q7673972', 'cuisine': 'mexican', 'takeaway': 'yes', 'brand': 'Taco Del Mar', 'brand:wikipedia': 'en:Taco del Mar'}",True,Q7673972,food
49.0406901,-122.2200785,2019-06-17T23:13:28.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",True,Q244457,food
49.0410938,-122.2201486,2019-08-24T15:24:56.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'yes', 'brand:wikipedia': 'en:Starbucks', 'drive_through': 'yes', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:unit': '107'}",True,Q37158,food
49.0368092,-122.2313134,2019-09-02T22:08:26.000-07:00,bank,BMO,"{'brand:wikidata': 'Q806693', 'official_name': 'Bank of Montreal', 'website': 'http://www.bmo.com', 'brand:wikipedia': 'en:Bank of Montreal', 'drive_through': 'yes', 'opening_hours': 'Mo-Fr 09:00-17:00; Sa 09:00-16:00', 'atm': 'yes', 'brand': 'BMO', 'addr:unit': '101', 'building': 'retail'}",True,Q806693,service
49.2850423,-123.1205667,2020-03-11T04:43:09.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'West Georgia Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",True,Q37158,food
49.2841391,-123.1142912,2019-08-29T17:30:29.000-07:00,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'addr:housenumber': '612', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'addr:street': 'West Pender Street', 'takeaway': 'yes', 'brand': 'Burger King'}",True,Q177054,food
49.277133,-123.1296758,2019-08-29T18:31:06.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '860', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.1044892,-122.7389342,2020-06-27T18:52:22.000-07:00,pharmacy,Rexall,"{'brand:wikidata': 'Q7319360', 'addr:province': 'BC', 'website': 'www.rexall.ca', 'brand:wikipedia': 'en:Rexall', 'addr:unit': '150', 'operator': 'Rexall', 'healthcare': 'pharmacy', 'addr:city': 'Surrey', 'addr:housenumber': '17475', 'ref': '7157', 'phone': '+1-604-576-7823', 'opening_hours': 'Mo-Fr 08:00-20:00; Sa-Su 09:00-1800; PH 10:00-18:00', 'dispensing': 'yes', 'addr:street': 'Highway 10', 'brand': 'Rexall'}",True,Q7319360,medical
49.263404,-123.1162261,2019-08-21T21:33:31.000-07:00,ice_cream,Marble Slab Creamery,"{'brand:wikidata': 'Q17020087', 'addr:housenumber': '541', 'brand:wikipedia': 'en:Marble Slab Creamery', 'cuisine': 'ice_cream', 'designation': 'Ice Cream', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Z 1E6', 'brand': 'Marble Slab Creamery'}",True,Q17020087,food
49.3255643,-123.1386681,2019-10-29T17:29:30.000-07:00,bank,CIBC,"{'brand:wikidata': 'Q666694', 'level': '0', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'opening_hours': 'Mo,Tu 09:30-17:00; We,Th 09:30-19:00; Sa 09:30-16:00; Su 12:00-16:00', 'indoor': 'yes', 'brand': 'CIBC'}",True,Q666694,service
49.3261057,-123.1399194,2020-05-29T00:40:33.000-07:00,pharmacy,Shoppers Drug Mart,"{'brand:wikidata': 'Q1820137', 'addr:housenumber': '802', 'website': 'www.shoppersdrugmart.ca', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'opening_hours': 'Mo-Su 08:00-22:00', 'dispensing': 'yes', 'addr:street': 'Main Street', 'brand': 'Shoppers Drug Mart', 'healthcare': 'pharmacy'}",True,Q1820137,medical
49.3260286,-123.1399358,2020-02-10T05:15:33.000-08:00,post_office,Park Royal,"{'brand:wikidata': 'Q1032001', 'addr:housenumber': '802', 'website': 'https://www.canadapost.ca/', 'brand:wikipedia': 'en:Canada Post', 'opening_hours': 'Mo-Fr 09:00-21:00; Su 12:00-17:00; Sa 10:00-17:00', 'addr:street': 'Main Street', 'addr:postcode': 'V7T 1A0', 'brand': 'Canada Post', 'operator': 'Canada Post'}",True,Q1032001,service
49.3256789,-123.1353529,2019-10-29T17:29:30.000-07:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'West Vancouver'}",True,Q37158,food
49.3207939,-123.0955757,2019-12-27T00:25:12.000-08:00,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'Burger King', 'brand:wikipedia': 'en:Burger King'}",True,Q177054,food
49.2571236,-122.746978,2019-09-24T15:52:27.000-07:00,bank,TD Canada Trust,"{'brand:wikidata': 'Q1080670', 'brand': 'TD Canada Trust', 'brand:wikipedia': 'en:TD Canada Trust'}",True,Q1080670,service
49.2627174,-123.1000189,2020-01-20T20:26:25.000-08:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:housenumber': '270', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:street': 'East Broadway', 'brand': 'Freshii'}",True,Q5503051,food
49.2627235,-123.1001878,2020-01-20T20:26:25.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '260', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'East Broadway', 'takeaway': 'yes', 'brand': 'Starbucks'}",True,Q37158,food
49.136502899999996,-123.0259053,2019-11-20T12:23:08.000-08:00,fast_food,Quiznos,"{'brand:wikidata': 'Q1936229', 'delivery': 'no', 'addr:housenumber': '7355', 'brand:wikipedia': 'en:Quiznos', 'drive_through': 'no', 'cuisine': 'sandwich', 'addr:street': '72 Street', 'takeaway': 'yes', 'brand': 'Quiznos', 'addr:city': 'Delta'}",True,Q1936229,food
49.3210825,-123.0956321,2019-09-23T15:35:32.000-07:00,restaurant,Cora,"{'brand:wikidata': 'Q2996960', 'addr:housenumber': '801', 'phone': '+1-604-990-0051', 'brand:wikipedia': 'en:Cora (restaurant)', 'cuisine': 'breakfast', 'addr:street': 'Marine Drive', 'addr:postcode': 'V7P 3K6', 'brand': 'Cora', 'addr:city': 'North Vancouver'}",True,Q2996960,food
